date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2020-06-11 22:28:31 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 7553b9c4d5f04637af682bcdc3734eb6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 293886
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/Cart - 80 803a4319ccf94c01aa067cba5df9ccf6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 270260
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/Cart - 80 059c2cec19e54b54814579e02a974ea1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 196476
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/Cart - 80 02fc139a8a32420fbae82981771090ad 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 289058
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/Cart - 80 896726c1b7a943bebd01a049a55c2e06 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 286902
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/CartCheckout - 80 20e3606db5de45c483ada5d227895efd 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 132395
2020-06-11 22:28:31 10.211.123.224 GET /services/printing/CartCheckout - 80 9a3bdfae2d5b4cdfa24fc3eb2f67156b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 129098
2020-06-11 22:28:32 10.211.123.224 GET /services/printing/CartCheckout - 80 7016ef86d1c14ab3a61077524a6be458 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 134255
2020-06-11 22:28:32 10.211.123.224 GET /services/printing/Cart - 80 8df43da67a094ea3a835d23fec493088 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 293730
2020-06-11 22:28:32 10.211.123.224 GET /services/printing/Cart - 80 431989c85d484ec6925d821e5f30ce9d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 269792
2020-06-11 22:28:33 10.211.123.224 GET /services/printing/Cart - 80 cf525a9491ce46c381347425b3fc78a6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 258807
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 0c054430daba47c289b9a68d6a01b742 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 286949
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 263473a2e75b44a4aea95ff611912c44 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 291808
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 e69436493a5f45e3925a2ab417943086 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 45720
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 e7d94e716ffe49dabfd60e233acebba0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 282308
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 67d0ab7a606a4f1884ac4368de8a5be6 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 277776
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 7d4f0b3722c840ec9a7b4a63c75808ef 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 298793
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 c48379b565304851bee78bc0410cd6fe 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 281948
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f527eb73551c4a6b9403c3b6b5eaf458 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 296605
2020-06-11 22:28:33 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 18ab3b97dc244cb4bc00cb486b71e7cb 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 277839
2020-06-11 22:28:37 10.211.123.224 GET /services/printing/CartCheckout - 80 2275cdd0dbde4d15ba094e87071c3d19 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 142786
2020-06-11 22:28:37 10.211.123.224 GET /services/printing/CartCheckout - 80 fda17e1447614e98971cdd0641b4cac8 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 136380
2020-06-11 22:28:37 10.211.123.224 GET /services/printing/Cart - 80 77bbaa2d93c8453e805b1471f5736087 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 292496
2020-06-11 22:28:37 10.211.123.224 GET /services/printing/Cart - 80 80783a2fb53c45a0b73a69975a0384f2 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 292386
2020-06-11 22:28:38 10.211.123.224 GET /services/printing/Cart - 80 92a9ee24b5584d62b032e29957856c55 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 298965
2020-06-11 22:28:38 10.211.123.224 GET /services/printing/Cart - 80 2c8f9caeb3384ec1ab9639e43e44a346 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 185007
2020-06-11 22:28:40 10.211.123.224 GET /services/printing/CartCheckout - 80 fa57ed2b2e964939a6f081623305ee92 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 141630
2020-06-11 22:28:40 10.211.123.224 GET /services/printing/Cart - 80 ddb99abeaff04a8d84c2c2e98debf83f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 268620
2020-06-11 22:28:40 10.211.123.224 GET /services/printing/Cart - 80 6a9aa35aa34a473cb4ec8c8da6eb496d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 259463
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 78a4f912ff2846b0ba26455ae7ab7781 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 304043
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 adc079141bce4ceabda55ecd3832794a 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 57064
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 91e1200207c34bb9a23f3893b4acd69f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 57924
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 62873ed835a54c10b6a1b5a19df2efbe 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 51423
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 557c6921932442619e7a281e46c8a78d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 51423
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 5644355be3f04bc9b8e278d9a687e31d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 45595
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 2f4996d821554edfad93188f09be316b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 289402
2020-06-11 22:28:41 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 7d7ea189570a4275880e25a3879ff13f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 299496
2020-06-11 22:28:41 10.211.123.224 GET /services/printing/Cart - 80 a3e46aa9ed5c4cb097c83761796a1e87 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 273120
2020-06-11 22:28:43 10.211.123.224 GET /services/printing/Cart - 80 cb9e30128deb497b8b92401469b9b3dd 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 301746
2020-06-11 22:28:43 10.211.123.224 GET /services/printing/Cart - 80 49d88f3fc5b04d519fb3fde4c4e8b7b1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 297043
2020-06-11 22:28:43 10.211.123.224 GET /services/printing/Cart - 80 4aa4bd148f7248b9aa003ae45890b0da 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 286917
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 2a65e3540eed4f8d92efe0d631dd5add 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 302668
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 72f919eedf9e4093a5418dd8f2e5b8b5 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 307418
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 758eb63b42434a1899beac313fbe93b0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 49423
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 e198f3e3f840494f84205317505dbf51 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 45533
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 fb05009dc0d94107b3b5bc9041e1796c 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 288652
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 c3720b3354c34a12b8a18251557a4423 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 293605
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 af67cee8c6794d8fbc52ff40104a245c 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 288652
2020-06-11 22:28:44 10.211.123.224 GET /services/printing/CartCheckout - 80 fbef94826afb400291b98efdc5c2fe3d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 154131
2020-06-11 22:28:44 10.211.123.224 GET /services/printing/Cart - 80 53045618f95d4e729768997279c80f65 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 272198
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f9e9ade0343b4416a3ee4e72a39c70e3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 288730
2020-06-11 22:28:44 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 bb4bf8e4d5a34ae08e381cfebe6a1280 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 289527
2020-06-11 22:28:48 10.211.123.224 GET /services/printing/CartCheckout - 80 a80486d02a7b4a96bc6f50f07e0e178c 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 167803
2020-06-11 22:28:48 10.211.123.224 GET /services/printing/Cart - 80 02173ceb834c44dfa9c2d5db8983cf1e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 287449
2020-06-11 22:28:49 10.211.123.224 GET /services/printing/Cart - 80 059851a1b9b44f468a1cf0e14a935f41 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 298449
2020-06-11 22:28:49 10.211.123.224 GET /services/printing/Cart - 80 d8bdd0a0bb084b269c0104eeab1c0552 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 298418
2020-06-11 22:28:49 10.211.123.224 GET /services/printing/Cart - 80 233598df5e2644c1aacb297bd9aadbc7 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 275386
2020-06-11 22:28:49 10.211.123.224 GET /services/printing/Cart - 80 9e5de04bfdc2434d85c24e45d4d1ba97 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 279495
2020-06-11 22:28:51 10.211.123.224 GET /services/printing/Cart - 80 19f4a7c8693f4008802a83bd78fcb6f3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 278323
2020-06-11 22:28:51 10.211.123.224 GET /services/printing/Cart - 80 d7ed97ae842349158fc82a933bf55cb5 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 275058
2020-06-11 22:28:52 10.211.123.224 GET /services/printing/Cart - 80 a7a5e1a2f9c34017bce3ed4d1d49c816 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 290386
2020-06-11 22:28:57 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 96dc9947f0624245b7e056a660e1ce59 10.211.112.103 - - 200 0 0 38532
2020-06-11 22:28:59 10.211.123.224 GET /services/printing/CartCheckout - 80 9770194d370048ef8cc6a4f30d55fef9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 169631
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 e77c8704fb74490bad302457c13e3177 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 305074
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 12fa13048e7c4527bfdd530d6f982959 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 308856
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 a5d59c6dcd074045bdccb616ea437b80 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 309340
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 18b0698f6d164129ab27f3659148739d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 323513
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 4af6489dce05463786628187f2600102 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 304215
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 d2e0ee411b864ffc8a91a9fc63d87a61 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 323513
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 34fefd78a8d44e78a90c346fa75d3942 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 66143
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 7d7bb4430e984c7d8a847cbe428bb67d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 70893
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 5aeef401dbce4c6c90ba6fa5b161ce93 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 65533
2020-06-11 22:29:01 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 65fa746d1a9a4fcdb844ef57aa79fe81 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 304746
2020-06-11 22:29:02 10.211.123.224 GET /services/printing/Cart - 80 ea19f7604fe240b88bf3aa0c361ad106 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 189976
2020-06-11 22:29:03 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 626ac1f92c124294ade42080826350d3 10.211.112.103 - - 200 0 0 47470
2020-06-11 22:29:05 10.211.123.224 GET /services/printing/Cart - 80 2b7e5bd90c484d42b5792521bfc026d9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 182116
2020-06-11 22:29:05 10.211.123.224 GET /services/printing/Cart - 80 bb38035d8c334e9a94a5d8dec4916e54 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 209008
2020-06-11 22:29:05 10.211.123.224 GET /services/printing/Cart - 80 872f0491ffe94f3c89375b9a6ada8266 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 304199
2020-06-11 22:29:08 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 6f299f2a8a0f404a911a149fccaf6060 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 74503
2020-06-11 22:29:08 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 0bb450bb4bda40d6a9916c97836068a1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 312825
2020-06-11 22:29:08 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 81d0b7c08aea497785f160ae657650d5 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 316950
2020-06-11 22:29:08 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 46a7469ba113415a8a42088edf101a2f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 306981
2020-06-11 22:29:08 10.211.123.224 GET /services/printing/Cart - 80 df1b9252a79d4f429d5a96c7627b0f82 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 301105
2020-06-11 22:29:08 10.211.123.224 GET /services/printing/Cart - 80 d889ea962fb241b0aea32875a7784783 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 187085
2020-06-11 22:29:10 10.211.123.224 GET /services/printing/Cart - 80 1e6f8ce2fca84a01b78570aa94f42756 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 302824
2020-06-11 22:29:10 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 04ca6f51b68d47c6bd24f7866bb05e61 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 81472
2020-06-11 22:29:10 10.211.123.224 GET /services/printing/Cart - 80 21c369c96e264cc3822d685d7cf03170 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 212414
2020-06-11 22:29:12 10.211.123.224 GET /services/printing/Cart - 80 c65b0c9f3c7845a3869a814eb27d367a 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 182882
2020-06-11 22:29:14 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 aae74b1164e943afb40f2cbd5bfa20e4 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 106348
2020-06-11 22:29:14 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 68dcd4c694184029ab4040a0daf221ef 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 62408
2020-06-11 22:29:14 10.211.123.224 GET /services/printing/Cart - 80 9fa510028f104bdeb202fde4e6f523ba 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 317762
2020-06-11 22:29:14 10.211.123.224 GET /services/printing/Cart - 80 5ed155b450e84f6a9636f01cae98f85e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 307512
2020-06-11 22:29:14 10.211.123.224 GET /services/printing/CartCheckout - 80 a85a437a85c649fca1be953237f635ea 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 159506
2020-06-11 22:29:14 10.211.123.224 GET /services/printing/CartCheckout - 80 c380d59a6e96473e90a56e52ff215664 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 213289
2020-06-11 22:29:16 10.211.123.224 GET /services/printing/CartCheckout - 80 ec555e22f0ef497e82cdf7b3a2d72f07 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 183616
2020-06-11 22:29:19 10.211.123.224 GET /services/printing/Cart - 80 43560f92c0994db1ba524e851f7a7958 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 306449
2020-06-11 22:29:19 10.211.123.224 GET /services/printing/Cart - 80 a897a3047b834f91a98bf14394c1418e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 309403
2020-06-11 22:29:20 10.211.123.224 GET /services/printing/Cart - 80 61ae816d9c72480eb0c68d090b57c8ee 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 309996
2020-06-11 22:29:20 10.211.123.224 GET /services/printing/Cart - 80 740a7de241ba4185b66147bf8a2961c3 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 312653
2020-06-11 22:29:21 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 92376e3c802e4ca8b5d8c24c446c6c95 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 77987
2020-06-11 22:29:21 10.211.123.224 GET /services/printing/Cart - 80 e058d5d9e2db4574af9fcdd0d9d2dd9d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 326513
2020-06-11 22:29:21 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 5cc92b5a03b743e4aa339c5ee8875091 10.211.112.103 - - 200 0 0 41470
2020-06-11 22:29:22 10.211.123.224 GET /services/printing/Cart - 80 6360c88442024af38a94a6552a5d1e24 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 210055
2020-06-11 22:29:23 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 12c9f9564e044944a44c2029bc0814a9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 72940
2020-06-11 22:29:23 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f1943a5dc5fc4806a9776b804513c8b7 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 82784
2020-06-11 22:29:23 10.211.123.224 GET /services/printing/Cart - 80 6ab976bc38684868bf9f49ceadb1ebec 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 316106
2020-06-11 22:29:23 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 cd3a5ae277f4496a833e2e13ce4d77c1 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 81565
2020-06-11 22:29:25 10.211.123.224 GET /services/printing/Cart - 80 9208e57f284943108fed3ac0bc36ad29 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 225024
2020-06-11 22:29:25 10.211.123.224 GET /services/printing/Cart - 80 ecd3d20428e34fa88674fd395dfa5d7d 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 323966
2020-06-11 22:29:25 10.211.123.224 GET /services/printing/CartCheckout - 80 5d35c1012ea14aad87a6dd44eac3e885 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 184038
2020-06-11 22:29:25 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 f3d1cd75bfb047bfb08aca9f2c2b3f51 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 84534
2020-06-11 22:29:27 10.211.123.224 GET /services/printing/Cart - 80 aebe8a07fb0e4dbc99b3e0e940668532 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 328185
2020-06-11 22:29:29 10.211.123.224 GET /services/printing/CartCheckout - 80 c2a77a9fc9ce428494f55c45aeaf01b9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 197679
2020-06-11 22:29:29 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 91e1200207c34bb9a23f3893b4acd69f 10.211.112.103 - - 200 0 0 34798
2020-06-11 22:29:29 10.211.123.224 GET /services/printing/Cart - 80 f878ba1d7bc7464b9e39a232e1be852e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 191992
2020-06-11 22:29:30 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 adc079141bce4ceabda55ecd3832794a 10.211.112.103 - - 200 0 0 37407
2020-06-11 22:29:32 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 992d00d3f2c541ec97b9746308c7fdde 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 310622
2020-06-11 22:29:32 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 e048491c83dd42c4bf83020affe4af5b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 64 330466
2020-06-11 22:29:32 10.211.123.224 POST /services/printing/PC.WebServices/CartService.svc/GetCartItemCounts - 80 68d5033d02e8427babd6a888af5103ba 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 99222
2020-06-11 22:29:32 10.211.123.224 GET /services/printing/CartCheckout - 80 1adda29f71f4488caac5ab64a2482661 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 188382
2020-06-11 22:29:32 10.211.123.224 GET /services/printing/CartCheckout - 80 bfb822d059ef4d479e44570e27c4f3b5 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 200320
2020-06-11 22:29:38 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 62873ed835a54c10b6a1b5a19df2efbe 10.211.112.103 - - 200 0 0 45267
2020-06-11 22:29:38 10.211.123.224 GET /services/printing/CartCheckout - 80 f7a5d10e23a44e0e93f527e392343bf0 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 203820
2020-06-11 22:29:38 10.211.123.224 GET /services/printing/Cart - 80 d8ba04a1c8f844d8a79bb95d801f42a9 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 218961
2020-06-11 22:29:38 10.211.123.224 GET /services/printing/CartCheckout - 80 22b77f380e974df19fba0dae9b1afe41 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 224462
2020-06-11 22:29:39 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 758eb63b42434a1899beac313fbe93b0 10.211.112.103 - - 200 0 0 51142
2020-06-11 22:29:42 10.211.123.224 GET /services/printing/Cart - 80 f7f851772b774affbc629db0597eb6e8 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 194757
2020-06-11 22:29:42 10.211.123.224 GET /services/printing/CartCheckout - 80 54f8c725a6614b56a7577b2470f8803f 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 205742
2020-06-11 22:29:43 10.211.123.224 GET /services/printing/CartCheckout - 80 9c54eed7bc484f59ae0438c38a7664e7 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 208117
2020-06-11 22:29:43 10.211.123.224 POST /services/printing/cart/api/UpdatePickupMethod - 80 5644355be3f04bc9b8e278d9a687e31d 10.211.112.103 - - 200 0 0 50002
2020-06-11 22:29:45 10.211.123.224 GET /services/printing/CartCheckout - 80 55485d7b20e84de3b132ad651cdb9a0b 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 208914
2020-06-11 22:29:45 10.211.123.224 GET /services/printing/Cart - 80 de37406a452842688141b0eab5f1e7af 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 203508
2020-06-11 22:29:45 10.211.123.224 GET /services/printing/CartCheckout - 80 92a255c35ac44e9f8f291285c7f9930e 10.211.112.103 Python/3.8+aiohttp/3.6.2 - 200 0 0 207524
